data origin: '../data/d1f7678a-8106-46c9-95b7-5ec5d940f08c.rna_seq.augmented_star_gene_counts.tsv'
19938 coding genes total
67729823 total expressions counted
gene name,unstranded count,normalized_count
CAPZA2,3599,5.313759641746e-05
MT-ATP6,101894,0.0015044185188554235
TOP1,10790,0.000159309437439398
PRC1,6,8.858726827028619e-08
BHLHB9,0,0.0
MAP3K3,901,1.3302854785254643e-05
L1CAM,321,4.739418852460312e-06
SREBF2,9583,0.00014148863197235877
C1orf174,1814,2.678288410704986e-05
POU3F3,13,1.9193908125228676e-07
RASGEF1A,261,3.85354616975745e-06
SPOUT1,2,2.952908942342873e-08
RPL39,15596,0.00023026783932389723
DZIP3,666,9.833186778001767e-06
KIAA0753,570,8.415790485677189e-06
DCLRE1A,1360,2.0079780807931537e-05
ATG9A,463,6.835984201523751e-06
NOS1AP,122,1.8012744548291526e-06
CSAG1,6,8.858726827028619e-08
APRT,7779,0.00011485339331242605
GPRASP1,112,1.653629007712009e-06
TBKBP1,472,6.96886510392918e-06
MAGEE1,362,5.3447651856406e-06
CCDC167,1481,2.1866290718048976e-05
MT-CO3,339725,0.005015884952187162
ZFP2,177,2.613324413973443e-06
SOWAHA,103,1.5207481053065796e-06
L3MBTL3,234,3.4549034625411615e-06
DMD,538,7.943325054902328e-06
MFAP3L,568,8.386261396253759e-06
NAGA,4130,6.097756965938033e-05
SMG5,7774,0.00011477957058886748
KIFBP,2629,3.881598804709707e-05
TGM2,8416,0.0001242584082937881
ARMCX6,687,1.0143242216947768e-05
PJA2,4273,6.308889955315548e-05
RORB,43,6.348754226037177e-07
SGMS1,1137,1.6787287337219234e-05
OR10R2,0,0.0
OR10Z1,0,0.0
ZNF525,746,1.1014350354938917e-05
INF2,7620,0.00011250583070326347
IQANK1,5562,8.21203976865553e-05
AL139353.1,28,4.1340725192800223e-07
GP1BB,0,0.0
OR2T5,0,0.0
OR2L2,0,0.0
EFCAB2,1218,1.7983215458868097e-05
COX20,48,7.086981461622895e-07
CHML,1173,1.7318810946840952e-05
STUM,32,4.724654307748597e-07
CAPN8,445,6.570222396712892e-06
TATDN3,1420,2.09656534906344e-05
CR1,2,2.952908942342873e-08
RAET1G,93,1.3731026581894359e-06
C1orf53,291,4.29648251110888e-06
SAMD5,857,1.2653214817939211e-05
TEDDM1,0,0.0
GJE1,0,0.0
ECT2L,144,2.126094438486869e-06
GPR52,0,0.0
METTL11B,18,2.657618048108586e-07
FCGR3A,3071,4.5341916809674814e-05
TMEM244,3,4.4293634135143096e-08
OR6K3,0,0.0
CENPW,729,1.0763353094839773e-05
SPRN,123,1.816038999540867e-06
FAM229B,1144,1.6890639150201233e-05
FANK1,872,1.2874682988614926e-05
LORICRIN,1,1.4764544711714365e-08
PRR9,0,0.0
LELP1,0,0.0
SPRR2E,0,0.0
KPRP,0,0.0
EEF1AKMT2,528,7.795679607785184e-06
FAM24A,0,0.0
DDO,391,5.772936982280317e-06
PLPP4,1234,1.8219448174255526e-05
H3C14,2,2.952908942342873e-08
H2AC18,10,1.4764544711714365e-07
H2BC18,109,1.6093353735768657e-06
PNLIPRP3,13,1.9193908125228676e-07
H3C15,2,2.952908942342873e-08
HSD3B1,0,0.0
HSD3B2,3,4.4293634135143096e-08
RBM20,85,1.254986300495721e-06
SMIM9,0,0.0
C6orf163,27,3.9864270721628785e-07
RIPPLY2,0,0.0
GDI1,12221,0.00018043750092186126
PCMTD2,2349,3.4681915527817046e-05
SOX18,2857,4.218230424136794e-05
LIME1,74,1.092576308666863e-06
OOEP,3,4.4293634135143096e-08
KHDC3L,0,0.0
DPPA5,0,0.0
C1orf146,2,2.952908942342873e-08
SPANXN1,0,0.0
SPANXA2,0,0.0
CXorf66,0,0.0
C10orf62,0,0.0
SAMD13,9,1.328809024054293e-07
RTL8A,4432,6.543646216231807e-05
CCDC160,426,6.28969604719032e-06
C1orf141,10,1.4764544711714365e-07
EFCAB7,621,9.16878226597462e-06
DEFB110,0,0.0
GLYATL3,0,0.0
LDLRAD1,25,3.6911361779285915e-07
RHOXF2B,0,0.0
ZYG11A,460,6.7916905673886084e-06
LCN8,0,0.0
AL355987.1,0,0.0
C1orf185,0,0.0
GLT6D1,0,0.0
IFIT1B,5,7.382272355857183e-08
CT83,0,0.0
LIPN,0,0.0
LIPK,8,1.1811635769371492e-07
LIPJ,24,3.5434907308114477e-07
TRPC5OS,11,1.6240999182885803e-07
LRIT2,3,4.4293634135143096e-08
LRRC73,77,1.136869942802006e-06
FOXO6,1867,2.756540497677072e-05
TCEAL5,0,0.0
SYS1,2635,3.890457531536735e-05
TCEAL6,0,0.0
INPP5B,779,1.1501580330425491e-05
RPA4,5,7.382272355857183e-08
NEU4,17,2.509972600991442e-07
MAFB,6261,9.244081444004365e-05
TRAF3IP1,1206,1.7806040922327523e-05
CHIC1,451,6.658809664983179e-06
GIGYF2,2757,4.070584977019651e-05
C2orf72,260,3.838781625045735e-06
RUFY2,540,7.972854144325758e-06
NHSL2,1226,1.810133181656181e-05
GGTA1,54,7.972854144325757e-07
PHACTR4,3913,5.777366345693831e-05
CLPSL1,610,9.006372274145763e-06
ASAH2B,464,6.850748746235466e-06
AGAP6,11,1.6240999182885803e-07
TIMM23B,74,1.092576308666863e-06
ZDHHC18,2174,3.209812020326703e-05
TMEM273,168,2.4804435115680135e-06
CXorf65,0,0.0
AGAP9,129,1.904626267811153e-06
NPY4R,0,0.0
GPRIN2,165,2.4361498774328705e-06
SYT15,9,1.328809024054293e-07
MACO1,6224,9.189452628571021e-05
PTPN20,350,5.1675906491000275e-06
ZDBF2,157,2.3180335197391555e-06
TXNDC8,0,0.0
AWAT1,0,0.0
DAXX,6102,9.009325183088105e-05
BMPR2,5940,8.770139558758333e-05
TCEA3,5859,8.650546746593446e-05
PFDN6,4656,6.874372017774208e-05
RING1,3332,4.9195462979432264e-05
HSD17B8,1122,1.656581916654352e-05
RXRB,1893,2.7949283139275293e-05
OXLD1,1572,2.3209864286814983e-05
OR13C3,0,0.0
COL11A2,69,1.0187535851082912e-06
HLA-DOA,221,3.262964381288875e-06
BRD2,18749,0.00027682044879993265
HLA-DMA,2036,3.0060613033050447e-05
COL5A2,49323,0.0007282316388158876
PSMB8,16429,0.0002425667050687553
TAP2,4155,6.134668327717318e-05
SPIN3,404,5.964876063532604e-06
NBDY,3518,5.1941668295811136e-05
TMEM235,0,0.0
PAGE3,0,0.0
HLA-DRA,13926,0.00020561104965533425
BTNL2,1,1.4764544711714365e-08
COL15A1,7799,0.00011514868420666034
TSBP1,2,2.952908942342873e-08
TMEM225,0,0.0
NOTCH4,760,1.1221053980902918e-05
PBX2,3100,4.577008860631453e-05
AGER,149,2.1999171620454405e-06
RNF5,2520,3.72066526735202e-05
AGPAT1,2008,2.9647205781122447e-05
PJVK,165,2.4361498774328705e-06
PRRT1,117,1.7274517312705808e-06
FKBPL,831,1.2269336655434638e-05
MRPL38,19,2.8052634952257293e-07
SMIM5,39,5.758172437568603e-07
ERICH2,314,4.636067039478311e-06
SP5,82,1.2106926663605779e-06
STK19,786,1.1604932143407491e-05
CD300LD,0,0.0
BTBD17,0,0.0
DXO,1391,2.0537481693994683e-05
SKIV2L,2644,3.903745621777278e-05
NELFE,5119,7.557970437926584e-05
NXPE2,8,1.1811635769371492e-07
SPANXN5,0,0.0
ZBTB12,454,6.703103299118322e-06
SDHD,3392,5.008133566213513e-05
EHMT2,3451,5.0952443800126276e-05
XAGE1A,0,0.0
LAYN,902,1.3317619329966358e-05
XAGE1B,0,0.0
SLC44A4,7243,0.00010693959734694715
NEU1,5295,7.817826424852757e-05
HSPA1B,5530,8.164793225578044e-05
HSPA1A,7434,0.00010975962538688459
HSPA1L,228,3.366316194270875e-06
LSM2,4294,6.339895499210149e-05
VARS1,5260,7.766150518361757e-05
VWA7,74,1.092576308666863e-06
CARD16,732,1.0807646728974915e-05
MBD5,1001,1.477930925642608e-05
MSH5,52,7.677563250091471e-07
CSHL1,0,0.0
MPIG6B,258,3.809252535622306e-06
LY6G6C,13,1.9193908125228676e-07
AL662899.1,0,0.0
LY6G6F,0,0.0
ABHD16A,43,6.348754226037177e-07
LY6G5C,157,2.3180335197391555e-06
CSNK2B,1177,1.7377869125687807e-05
GPANK1,1159,1.711210732087695e-05
C6orf47,1781,2.6295654131563286e-05
FAM155A,652,9.626483152037766e-06
APOM,195,2.879086218784301e-06
TRIM49C,0,0.0
TRIM64,0,0.0
BAG6,14836,0.00021904678534299433
PRRC2A,23631,0.00034890095608252215
AIF1,593,8.75537501404662e-06
NCR3,17,2.509972600991442e-07
PRAMEF20,0,0.0
PRAMEF17,0,0.0
PRAMEF19,0,0.0
PRAMEF14,0,0.0
LST1,347,5.123297014964885e-06
NFKBIL1,964,1.4233021102092649e-05
PRAMEF15,0,0.0
PRAMEF9,0,0.0
PRAMEF7,0,0.0
MCCD1,0,0.0
ZNF814,1008,1.4882661069408081e-05
MICB,274,4.045485251009736e-06
AADACL4,0,0.0
ZNF551,322,4.7541833971720256e-06
MICA,852,1.257939209438064e-05
ZNF805,832,1.2284101200146353e-05
HLA-C,158292,0.00233710931150669
POU5F1,7,1.0335181298200056e-07
ZSCAN5C,1,1.4764544711714365e-08
CCHCR1,1743,2.573460143251814e-05
PSORS1C2,19,2.8052634952257293e-07
CDSN,5,7.382272355857183e-08
PSORS1C1,579,8.548671388082618e-06
C6orf15,9,1.328809024054293e-07
MUC21,3,4.4293634135143096e-08
DEFB121,0,0.0
DHX16,1796,2.6517122302239002e-05
C6orf136,958,1.4144433833822362e-05
MRPS18B,6411,9.46554961468008e-05
PPP1R10,12139,0.0001792268082555007
KRTAP5-11,0,0.0
KRTAP5-10,57,8.415790485677188e-07
ABCF1,5407,7.983189325623958e-05
PRR3,1179,1.7407398215111237e-05
LILRB3,105,1.5502771947300084e-06
DDR1,20548,0.0003033818647363068
LRCOL1,12,1.7717453654057238e-07
GNL1,2546,3.759053083602477e-05
HLA-E,60000,0.0008858726827028619
DPRX,0,0.0
TRIM39,841,1.2416982102551782e-05
ZNF468,1427,2.10690053036164e-05
TRIM15,1,1.4764544711714365e-08
ZNF616,750,1.1073408533785774e-05
FOXB2,0,0.0
TRIM10,3,4.4293634135143096e-08
TRIM40,0,0.0
TRIM31,28,4.1340725192800223e-07
RNF39,273,4.0307207062980215e-06
PPP1R11,8029,0.00011854452949035465
DISP3,114,1.6831580971354376e-06
RACK1,95117,0.0014043591993441354
HLA-G,502,7.411801445280612e-06
TBC1D8,1164,1.718593004443552e-05
NMS,0,0.0
HLA-F,15188,0.0002242439050815178
ZFP57,7,1.0335181298200056e-07
ASPDH,2,2.952908942342873e-08
MOG,0,0.0
OR2H2,0,0.0
CBY3,2,2.952908942342873e-08
C9orf57,0,0.0
IL31,1,1.4764544711714365e-08
AKT1S1,5972,8.817386101835819e-05
GABBR1,1173,1.7318810946840952e-05
MAS1L,1,1.4764544711714365e-08
OR2H1,0,0.0
OR11A1,0,0.0
OR14J1,0,0.0
OR2J2,0,0.0
OR2J3,0,0.0
OR2J1,0,0.0
OR2B3,0,0.0
OR2W1,0,0.0
SPDYC,0,0.0
C9orf135,34,5.019945201982884e-07
TRIM27,5682,8.389214305196103e-05
MALRD1,14,2.0670362596400112e-07
RANBP17,199,2.938144397631159e-06
INSYN2B,108,1.5945708288651514e-06
FOXD4L5,12,1.7717453654057238e-07
AL391987.2,0,0.0
TTC25,224,3.307258015424018e-06
MRPL53,0,0.0
MROH6,877,1.2948505712173498e-05
ATXN2,1700,2.509972600991442e-05
DCTN1,3198,4.721701398806254e-05
SPATA31A1,1,1.4764544711714365e-08
PNMA8B,127,1.8750971783877244e-06
TCTN1,1827,2.6974823188302147e-05
FAM216A,192,2.834792584649158e-06
ZBTB48,1279,1.8883852686282675e-05
IGFL2,335,4.946122478424312e-06
IGFL4,17,2.509972600991442e-07
KRTAP9-3,0,0.0
KRTAP4-8,0,0.0
GPR20,11,1.6240999182885803e-07
KRTAP1-4,1,1.4764544711714365e-08
KRT40,23,3.395845283694304e-07
KRT25,0,0.0
MZT1,1099,1.6226234638174088e-05
SPINK9,0,0.0
LRRC3C,0,0.0
PRR20B,0,0.0
PRR20A,0,0.0
ZNF155,176,2.5985598692617285e-06
UQCC3,483,7.131275095758038e-06
FBXO48,303,4.473657047649453e-06
GRXCR2,5,7.382272355857183e-08
FAM221B,2,2.952908942342873e-08
CD177,3,4.4293634135143096e-08
PSG5,13,1.9193908125228676e-07
ZNF783,1160,1.7126871865588665e-05
ZNF425,272,4.015956161586308e-06
LRRC10B,137,2.022742625504868e-06
FBXO47,4,5.905817884685746e-08
C12orf73,301,4.444127958226024e-06
PCDHGA1,4,5.905817884685746e-08
PCDHA9,2,2.952908942342873e-08
PCDHA8,1,1.4764544711714365e-08
PCDHA7,3,4.4293634135143096e-08
PCDHA5,4,5.905817884685746e-08
PCDHA4,2,2.952908942342873e-08
PCDHA2,0,0.0
PCDHA1,0,0.0
TRIM13,2155,3.1817593853744456e-05
ERICH4,5,7.382272355857183e-08
MS4A13,0,0.0
PRSS1,1,1.4764544711714365e-08
SPIRE2,305,4.503186137072882e-06
AARD,5288,7.807491243554556e-05
PABPN1L,1,1.4764544711714365e-08
OR5D16,0,0.0
OR5L2,0,0.0
PKHD1L1,6,8.858726827028619e-08
SLFN12L,16,2.3623271538742985e-07
SLC35B4,975,1.4395431093921506e-05
LGALS7,0,0.0
SYCE1L,23,3.395845283694304e-07
TMEM231,465,6.86551329094718e-06
FAM71F2,51,7.529917802974326e-07
CCNI2,59,8.711081379911475e-07
TMEM240,39,5.758172437568603e-07
FRG2,1,1.4764544711714365e-08
FAM205A,0,0.0
CDKL4,12,1.7717453654057238e-07
TMEM88B,3,4.4293634135143096e-08
ACCSL,0,0.0
C4orf47,139,2.0522717149282968e-06
TRIQK,3316,4.8959230264044834e-05
SDHAF1,643,9.493602249632336e-06
ARID3C,14,2.0670362596400112e-07
PSENEN,3354,4.9520282963089985e-05
C11orf91,1,1.4764544711714365e-08
FABP9,0,0.0
ZBTB10,1476,2.1792467994490404e-05
C4orf46,431,6.363518770748892e-06
SCGB2B2,214,3.159612568306874e-06
LGR4,1156,1.7067813686741806e-05
PSMB10,965,1.4247785646804362e-05
VIT,41,6.053463331802889e-07
AC105052.1,0,0.0
SPDYE2,6,8.858726827028619e-08
E2F4,1998,2.9499560334005303e-05
PDE7A,3796,5.604621172566773e-05
TMEM170B,187,2.7609698610905865e-06
MUC12,18,2.657618048108586e-07
CTXN3,4,5.905817884685746e-08
MGAT4D,0,0.0
SNX2,5394,7.963995417498729e-05
SAP25,0,0.0
NT5M,318,4.695125218325168e-06
SARNP,1,1.4764544711714365e-08
OR6C68,0,0.0
OR6C65,0,0.0
OR6C3,1,1.4764544711714365e-08
OR6C1,1,1.4764544711714365e-08
ADGRG1,10772,0.00015904367563458714
IPO7,7808,0.00011528156510906577
PRR13,6588,9.726882056077424e-05
TECPR1,912,1.34652647770835e-05
MT1H,2,2.952908942342873e-08
SLCO6A1,2,2.952908942342873e-08
MT1A,9,1.328809024054293e-07
INSYN1,1198,1.768792456463381e-05
MT1M,37,5.462881543334315e-07
CFI,161,2.3770916985860128e-06
OR52E6,0,0.0
SAMD9,13336,0.00019689996827542279
KRT6A,1622,2.39480915224007e-05
CNEP1R1,1293,1.9090556312246674e-05
KRT81,207,3.0562607553248735e-06
EXOC3L4,22,3.2481998365771606e-07
KRTAP12-3,0,0.0
IZUMO3,0,0.0
KRTAP10-2,0,0.0
TP53TG3D,4,5.905817884685746e-08
TP53TG3C,0,0.0
ATP6AP1L,848,1.2520333915533782e-05
CCDC85C,686,1.0128477672236055e-05
OR52J3,0,0.0
OR51A2,0,0.0
OR51A4,0,0.0
C2CD4B,290,4.281717966397166e-06
RGL3,425,6.274931502478605e-06
NAP1L4,14282,0.00021086722757270458
TMSB4X,97609,0.0014411524447657275
TMEM256,501,7.397036900568897e-06
CPT1B,10,1.4764544711714365e-07
SMN2,236,3.48443255196459e-06
SERF1B,41,6.053463331802889e-07
HMGN1,20078,0.00029644252872180105
MUC19,355,5.2414133726586e-06
DENND6B,884,1.30518575251555e-05
EIF3CL,34,5.019945201982884e-07
LCMT1,4307,6.359089407335377e-05
MFSD2B,25,3.6911361779285915e-07
VCX3B,2,2.952908942342873e-08
CDPF1,671,9.90700950156034e-06
HTN3,0,0.0
LIN52,735,1.085194036311006e-05
ARSH,107,1.579806284153437e-06
ACOT6,6,8.858726827028619e-08
SMIM11A,5,7.382272355857183e-08
TECRL,0,0.0
DPF3,191,2.820028039937444e-06
MANSC4,0,0.0
LINC00634,16,2.3623271538742985e-07
ETFRF1,947,1.3982023841993503e-05
C17orf107,14,2.0670362596400112e-07
MBD3L4,0,0.0
ITSN1,3477,5.133632196263085e-05
ITPRIPL2,2525,3.7280475397078774e-05
DENND1C,793,1.1708283956389491e-05
CRLF2,0,0.0
CRYZL1,2131,3.1463244780663316e-05
C5orf51,2858,4.219706878607966e-05
GAGE1,0,0.0
ARRDC5,20,2.952908942342873e-07
CYS1,650,9.596954062614338e-06
PLPP6,900,1.3288090240542929e-05
KLRC2,0,0.0
KLRC3,0,0.0
C16orf96,7,1.0335181298200056e-07
GMNC,5,7.382272355857183e-08
TTC23L,45,6.644045120271465e-07
CLEC6A,0,0.0
C22orf42,1,1.4764544711714365e-08
NANOGNB,0,0.0
LRRC72,4,5.905817884685746e-08
C1QTNF9B,2,2.952908942342873e-08
KRTAP5-6,0,0.0
KRTAP5-2,0,0.0
KRTAP5-1,21,3.100554389460017e-07
DEFB134,0,0.0
DEFB135,0,0.0
DEFB136,0,0.0
BHLHA9,1,1.4764544711714365e-08
ZNF316,2364,3.490338369849276e-05
DAZ4,0,0.0
ONECUT3,0,0.0
CEMP1,0,0.0
OLIG2,6,8.858726827028619e-08
C21orf62,5,7.382272355857183e-08
RNPS1,11692,0.00017262705676936437
DAZ2,0,0.0
NYNRIN,1525,2.2515930685364408e-05
DNAJC19,4548,6.714914934887694e-05
IFITM5,190,2.8052634952257295e-06
SMIM21,2,2.952908942342873e-08
C18orf63,0,0.0
DEFA1,0,0.0
DOK6,136,2.007978080793154e-06
JPT2,19057,0.00028136792857114064
TMEM211,4,5.905817884685746e-08
SERPINB11,0,0.0
SERPINB4,8,1.1811635769371492e-07
SERPINB5,390,5.758172437568602e-06
ZDHHC11B,177,2.613324413973443e-06
KRTAP19-8,0,0.0
KRTAP20-3,0,0.0
KRTAP20-4,0,0.0
KRTAP22-2,0,0.0
KRTAP27-1,0,0.0
CFAP99,82,1.2106926663605779e-06
GOLGA8O,5,7.382272355857183e-08
TMEM191C,42,6.201108778920034e-07
RNASE13,0,0.0
HBA1,1,1.4764544711714365e-08
HBM,0,0.0
ELOA2,0,0.0
ATP10A,1153,1.7023520052606664e-05
ANKUB1,2,2.952908942342873e-08
TSSK2,0,0.0
PRR23A,1,1.4764544711714365e-08
FOXL2NB,3,4.4293634135143096e-08
COL6A6,31,4.577008860631453e-07
RAB12,1401,2.0685127141111827e-05
LRRC30,0,0.0
TMEM200C,116,1.7126871865588664e-06
OR10C1,0,0.0
HLA-A,165570,0.0024445656679185474
HACD2,6338,9.357768438284564e-05
CFAP44,725,1.0704294915992915e-05
CD200R1L,0,0.0
LNP1,104,1.5355126500182941e-06
OR5K3,0,0.0
VGLL3,956,1.4114904744398933e-05
AC109583.1,0,0.0
TRIM71,2,2.952908942342873e-08
ZCWPW2,42,6.201108778920034e-07
ANKRD28,2428,3.584831456004248e-05
COLQ,195,2.879086218784301e-06
METTL6,1007,1.4867896524696366e-05
XKR4,2,2.952908942342873e-08
GPX3,964,1.4233021102092649e-05
DIO2,6110,9.021136818857477e-05
SELENOH,627,9.257369534244907e-06
DIO1,2044,3.0178729390744165e-05
STK38L,2687,3.96723316403765e-05
SACM1L,1877,2.7713050423887864e-05
TSN,6067,8.957649276597105e-05
SLC48A1,2052,3.029684574843788e-05
TSSK1B,0,0.0
PRR22,152,2.2442107961805834e-06
TAS2R19,2,2.952908942342873e-08
TAS2R50,0,0.0
TAS2R14,13,1.9193908125228676e-07
TAS2R13,0,0.0
KRTAP16-1,2,2.952908942342873e-08
KRTAP29-1,3,4.4293634135143096e-08
KRTAP9-6,0,0.0
CTAGE1,0,0.0
KRTAP4-11,0,0.0
KRTAP4-9,0,0.0
KRTAP2-3,11,1.6240999182885803e-07
KRTAP2-1,0,0.0
RTL8B,1842,2.719629135897786e-05
OR2A42,2,2.952908942342873e-08
RNF208,1401,2.0685127141111827e-05
KRTAP3-3,4,5.905817884685746e-08
KRTAP3-2,0,0.0
KRTAP3-1,45,6.644045120271465e-07
MT-ND4L,25200,0.000372066526735202
MAP10,351,5.182355193811742e-06
KRTAP12-4,0,0.0
KRTAP10-3,0,0.0
KRTAP6-3,0,0.0
POU5F1B,9,1.328809024054293e-07
ZNF580,1498,2.211728797814812e-05
ZNF611,406,5.994405152956032e-06
KLK9,0,0.0
SYT3,29,4.281717966397166e-07
NUP62,5458,8.0584885036537e-05
CGB8,0,0.0
DENND1B,1390,2.052271714928297e-05
SFT2D2,4305,6.356136498393034e-05
CEP43,598,8.829197737605191e-06
SCAF8,2173,3.208335565855532e-05
CFAP45,672,9.921774046272054e-06
ACKR1,25,3.6911361779285915e-07
ZNF254,1028,1.5177951963642367e-05
TCTEX1D2,216,3.189141657730303e-06
CRYGS,186,2.7462053163788718e-06
CRIP1,126,1.8603326336760101e-06
KLHL23,508,7.500388713550898e-06
LINGO4,935,1.3804849305452931e-05
FAM24B,33,4.87229975486574e-07
TRIM59,849,1.2535098460245497e-05
MLLT11,543,8.0171477784609e-06
ASIC3,151,2.229446251468869e-06
GIMAP1,187,2.7609698610905865e-06
AL049697.1,8,1.1811635769371492e-07
CCDC183,73,1.0778117639551487e-06
ARHGEF35,329,4.857535210154026e-06
OR2F1,0,0.0
CSH2,0,0.0
DNLZ,2,2.952908942342873e-08
TCL1B,0,0.0
SUPT4H1,0,0.0
TSGA13,0,0.0
NRAS,4080,6.023934242379461e-05
ZNF625-ZNF20,0,0.0
LTC4S,421,6.215873323631748e-06
ANKRD39,166,2.450914422144585e-06
QTRT1,1799,2.6561415936374144e-05
CHUK,977,1.4424960183344936e-05
MXD3,605,8.932549550587191e-06
GSTM2,113,1.6683935524237232e-06
COG8,269,3.971662527451164e-06
ARHGAP19,607,8.96207864001062e-06
HAUS7,7,1.0335181298200056e-07
LCAT,274,4.045485251009736e-06
MAGEA12,0,0.0
PTPRCAP,0,0.0
PVRIG,1,1.4764544711714365e-08
KRTAP4-12,0,0.0
KRTAP2-4,0,0.0
GPC2,132,1.948919901946296e-06
KRT222,3,4.4293634135143096e-08
SIPA1,1912,2.8229809488797865e-05
ERV3-1,673,9.936538590983769e-06
SYNJ2BP,2175,3.2112884747978744e-05
ARL2,1515,2.2368285238247264e-05
TTLL13P,1,1.4764544711714365e-08
GBP7,20,2.952908942342873e-07
RBMXL1,1028,1.5177951963642367e-05
SRA1,4118,6.0800395122839755e-05
STIMATE,64,9.449308615497194e-07
DNAJC9,624,9.213075900109765e-06
C8orf82,6156,9.089053724531363e-05
CPLX3,0,0.0
VDAC1,32813,0.0004844690056254835
ZBTB9,1611,2.3785681530571843e-05
TMX2,6608,9.756411145500853e-05
HEXA,1468,2.167435163679669e-05
NDUFS3,4877,7.200668455903096e-05
LEPROT,6570,9.700305875596338e-05
LBH,5203,7.681992613504985e-05
ADAT3,311,4.5917734053431676e-06
PPP1CB,10215,0.00015081982423016224
SULT1A4,1,1.4764544711714365e-08
GPSM3,665,9.818422233290052e-06
LAT,2,2.952908942342873e-08
NCKIPSD,1995,2.945526669987016e-05
ATF6B,5215,7.699710067159042e-05
TREX1,0,0.0
S1PR3,3045,4.495803864717024e-05
SLC35F6,7932,0.00011711236865331835
FAM209B,23,3.395845283694304e-07
CLIC1,31067,0.0004586901105588302
DDAH2,9691,0.0001430832028012239
RPS29,23571,0.0003480150833998193
UGT2B11,3,4.4293634135143096e-08
ATP6V1G2,77,1.136869942802006e-06
ZNF134,1192,1.7599337296363524e-05
GTF2H4,0,0.0
DDX47,19,2.8052634952257293e-07
ZNF888,1304,1.925296630407553e-05
ZNF845,784,1.1575403053984062e-05
KLRK1,1,1.4764544711714365e-08
CEACAM18,0,0.0
EMP2,13908,0.0002053452878505234
KCTD11,1093,1.6137647369903802e-05
UBD,0,0.0
PPM1N,29,4.281717966397166e-07
CEACAM16,0,0.0
SLC23A3,12,1.7717453654057238e-07
LTB4R,957,1.4129669289110647e-05
LTB4R2,22,3.2481998365771606e-07
DNASE1,436,6.437341494307463e-06
MDP1,0,0.0
LEUTX,0,0.0
CSNK1E,5105,7.537300075330184e-05
CCL27,0,0.0
IRF9,187,2.7609698610905865e-06
GALT,407,6.009169697667747e-06
HBE1,0,0.0
HBG1,0,0.0
CLDN9,12,1.7717453654057238e-07
ITGA1,5131,7.575687891580641e-05
NUDT19,2095,3.09317211710416e-05
ZNF726,210,3.100554389460017e-06
ZNF99,2,2.952908942342873e-08
TAX1BP3,3,4.4293634135143096e-08
AP1G2,1231,1.8175154540120384e-05
ZNF90,21,3.100554389460017e-07
NAXD,3563,5.260607280783828e-05
TM6SF2,50,7.382272355857183e-07
MEF2B,4,5.905817884685746e-08
GANC,550,8.1204995914429e-06
TTLL3,257,3.794487990910592e-06
REPIN1,10385,0.0001533297968311537
MRPL23,712,1.0512355834740629e-05
ZNF891,128,1.8898617230994388e-06
IFNA7,0,0.0
SMIM7,2747,4.0558204323079364e-05
FBXO16,325,4.798477031307169e-06
TSPAN4,2646,3.906698530719621e-05
CPNE1,8810,0.00013007563891020356
ARL16,1287,1.900196904397639e-05
SMCO1,1,1.4764544711714365e-08
WEE2,3,4.4293634135143096e-08
MAGEB1,0,0.0
LYRM4,1470,2.170388072622012e-05
MYCBP,2573,3.798917354324106e-05
TMEM213,1,1.4764544711714365e-08
PRCD,8,1.1811635769371492e-07
ALG3,8790,0.00012978034801596928
SH3D21,993,1.4661192898732365e-05
SMIM30,2690,3.971662527451164e-05
C19orf38,180,2.657618048108586e-06
IQCJ,1,1.4764544711714365e-08
C17orf67,122,1.8012744548291526e-06
MINDY4B,0,0.0
FIS1,5154,7.609646344417584e-05
AC124312.1,0,0.0
ANG,319,4.709889763036882e-06
SCART1,32,4.724654307748597e-07
NPS,0,0.0
COLCA2,44,6.496399673154321e-07
SPDYE3,3,4.4293634135143096e-08
MBLAC1,156,2.303268975027441e-06
C3orf56,0,0.0
FOXI3,20,2.952908942342873e-07
SOGA3,0,0.0
NEURL1B,1894,2.7964047683987007e-05
EFCAB9,0,0.0
HAUS3,389,5.743407892856888e-06
VSTM5,11,1.6240999182885803e-07
LCNL1,0,0.0
BBIP1,576,8.504377753947475e-06
TRIM77,0,0.0
GNAT3,17,2.509972600991442e-07
AS3MT,0,0.0
FAM187A,0,0.0
PLIN5,342,5.049474291406313e-06
SEC14L6,14,2.0670362596400112e-07
SPINK13,2,2.952908942342873e-08
HIGD1C,0,0.0
NOTO,3,4.4293634135143096e-08
PPME1,6250,9.227840444821479e-05
KRTAP2-2,0,0.0
STARD10,9707,0.00014331943551661134
ZNF705E,10,1.4764544711714365e-07
NUTM2D,140,2.067036259640011e-06
CPEB1,80,1.1811635769371492e-06
EML6,45,6.644045120271465e-07
DEFB113,0,0.0
DEFB133,2,2.952908942342873e-08
ZNF727,7,1.0335181298200056e-07
B3GNT10,113,1.6683935524237232e-06
ZSWIM8,2131,3.1463244780663316e-05
IQCF5,0,0.0
IQCF6,0,0.0
C10orf105,4,5.905817884685746e-08
ARHGEF33,22,3.2481998365771606e-07
C12orf71,1,1.4764544711714365e-08
IFRD2,1912,2.8229809488797865e-05
CAPN14,26,3.8387816250457353e-07
ZBED1,0,0.0
AL096814.1,0,0.0
